vector:
0,6,21,7,2,1,0,0,47,104,58,19,5,2,0,0,29,32,13,127,61,1,0,1,50,12,24,77,29,3,1,17,10,20,14,0,0,0,0,2,127,127,36,6,5,1,0,14,74,33,9,95,127,17,2,17,89,16,8,28,46,8,4,84,6,1,0,0,0,0,1,10,127,8,0,0,4,3,5,106,93,7,9,10,127,68,2,16,37,88,87,23,55,32,11,16,0,0,0,0,0,0,0,2,102,6,0,0,0,1,2,40,68,9,0,1,35,86,19,7,17,10,6,3,18,97,108,15
22,109,34,4,11,16,33,20,15,59,4,2,86,131,9,2,1,0,0,1,35,131,84,18,0,0,0,0,0,0,6,7,37,45,5,6,108,45,40,17,131,57,3,2,31,62,23,23,31,4,0,0,3,131,122,51,13,8,7,1,0,6,12,26,78,99,9,3,64,43,7,10,131,24,1,0,22,29,16,61,53,34,2,0,7,76,16,8,4,6,9,3,5,67,23,2,84,131,8,1,3,4,7,10,60,79,3,4,5,3,12,49,33,72,22,7,3,5,6,5,11,22,37,7,17,56,13,2
4,21,137,87,1,0,1,2,78,75,74,5,0,0,2,23,21,14,13,1,0,2,26,32,3,1,2,0,0,0,12,38,40,41,99,45,34,55,11,6,143,82,21,0,0,1,9,61,61,14,7,0,1,26,76,53,0,0,0,1,1,6,51,38,32,4,6,3,12,143,143,30,143,74,7,0,0,28,124,98,75,94,26,1,1,4,14,34,9,8,10,33,4,3,12,5,9,5,22,10,2,66,66,5,9,3,6,4,1,22,112,42,16,6,16,18,0,0,14,35,3,3,27,68,0,0,0,0
11,30,33,52,9,3,2,0,12,58,48,43,8,17,4,0,5,9,1,2,17,57,8,0,0,0,0,0,18,124,20,0,10,20,124,124,37,13,2,4,124,124,94,73,7,4,3,26,73,21,25,29,21,21,3,6,6,15,11,5,2,34,20,2,8,8,8,30,49,124,61,24,124,35,35,11,5,20,60,104,40,26,111,57,3,1,13,49,44,26,19,7,0,0,7,80,14,124,29,2,2,53,33,3,11,19,5,1,0,16,93,31,8,8,7,1,0,0,54,121,7,5,11,0,0,0,7,76
0,0,1,0,0,30,119,8,2,4,6,4,2,6,121,58,22,14,5,1,0,0,61,79,7,0,0,0,0,0,77,32,2,114,95,31,10,9,13,1,13,47,39,87,48,9,7,2,121,69,23,17,3,0,0,7,36,5,17,16,0,0,2,8,49,121,93,73,60,12,15,22,86,118,56,80,17,0,1,45,121,24,13,16,1,0,0,39,18,9,35,83,0,0,0,0,26,11,20,12,19,36,121,75,52,27,40,4,0,0,22,119,49,42,47,13,0,0,0,26,1,4,30,84,2,0,0,0
0,0,1,31,103,21,0,0,46,6,5,25,26,1,0,18,66,3,0,0,3,62,58,94,3,0,1,1,7,138,138,14,0,0,0,13,138,51,0,0,86,33,1,9,42,34,1,10,138,47,0,0,0,2,8,52,38,2,2,1,0,87,63,22,0,0,0,2,138,107,0,0,69,5,0,3,73,35,3,38,138,48,9,0,0,0,0,47,33,26,67,24,1,3,4,5,0,0,0,3,108,95,1,0,39,3,0,0,41,71,25,26,79,41,7,0,0,0,13,57,5,14,30,14,2,7,20,15
8,58,15,2,1,0,1,1,6,30,51,54,4,9,4,1,5,34,37,22,6,34,8,0,1,3,0,0,24,71,6,0,1,20,55,61,53,6,0,0,23,42,130,130,23,5,1,4,130,130,83,28,2,2,1,8,25,10,10,11,15,24,1,2,0,73,26,22,83,86,1,0,40,9,22,51,59,130,75,48,130,56,40,7,1,3,28,73,26,29,76,24,2,0,3,25,13,130,55,1,5,20,1,1,18,89,10,0,1,62,68,11,17,9,6,0,0,4,89,55,10,5,8,0,0,0,28,108
0,0,56,97,2,0,2,1,12,19,76,46,2,0,8,10,59,35,33,1,0,0,0,18,32,10,2,0,0,1,10,33,6,26,38,58,53,12,3,4,19,44,88,74,6,0,14,18,131,80,22,14,0,0,0,27,85,2,0,0,1,12,23,57,0,9,25,12,65,131,29,3,52,24,66,24,7,80,30,39,131,41,7,3,0,1,1,60,128,27,30,5,3,5,2,21,6,0,0,0,0,131,55,14,18,3,0,0,0,131,131,10,100,51,7,0,0,22,111,33,27,54,57,2,0,0,29,30
87,74,6,6,14,7,9,4,24,43,14,64,148,13,0,0,148,83,6,18,55,0,0,0,39,7,11,14,0,0,0,0,11,29,17,19,29,50,10,6,35,27,29,148,148,28,3,5,148,55,11,46,43,3,2,13,40,16,30,31,0,0,0,1,0,1,1,5,25,104,7,3,17,0,1,33,101,148,44,22,148,17,4,5,11,43,38,72,43,14,11,3,0,0,0,25,1,5,4,16,10,9,0,0,0,0,0,16,81,66,7,1,20,0,0,1,18,30,19,37,34,0,0,0,0,0,0,51
3,5,6,13,44,1,0,1,31,81,34,7,3,0,0,1,22,64,45,0,0,0,1,4,0,10,16,8,5,3,3,0,0,1,2,7,73,19,3,0,10,57,96,47,106,52,2,1,107,127,124,10,12,6,4,21,15,61,38,9,3,5,9,10,2,0,0,0,31,20,13,20,20,4,3,5,127,127,16,15,127,70,3,2,39,77,18,46,69,33,5,2,6,89,42,25,6,0,0,0,7,6,8,34,6,0,0,0,48,125,5,17,97,70,0,0,28,127,24,6,87,127,2,0,2,46,10,5
