vector:
8,0,0,0,0,0,0,1,162,0,0,0,0,0,0,37,162,11,4,0,0,0,0,14,15,24,4,0,0,0,0,1,20,1,0,0,0,0,0,2,162,44,6,0,0,0,0,41,139,42,86,9,0,0,0,12,18,64,55,3,0,0,0,0,11,10,0,0,0,0,0,0,113,162,73,0,0,0,0,1,18,101,162,3,0,0,0,0,2,110,162,1,0,0,0,0,0,2,0,0,0,0,0,0,0,26,28,0,0,0,0,0,0,17,97,0,0,0,0,0,0,24,98,0,0,0,0,0
1,0,0,0,0,0,0,3,8,0,0,0,0,0,36,76,1,0,0,0,0,0,135,81,1,0,0,0,0,2,135,41,11,0,0,0,0,0,0,5,135,3,0,0,0,1,23,135,44,6,0,1,6,17,97,111,85,6,0,0,1,2,94,117,15,1,0,0,0,0,0,0,135,35,2,1,0,1,1,11,88,20,5,16,12,10,8,57,135,2,0,1,1,1,1,120,9,0,0,0,0,0,0,0,135,6,0,0,0,0,1,37,80,3,0,1,0,0,24,135,44,4,1,0,0,0,6,93
18,2,0,0,0,0,0,8,144,16,0,0,0,0,7,82,144,3,0,0,0,0,12,142,54,18,0,0,1,0,15,43,15,1,0,0,0,0,0,0,144,12,0,0,0,0,0,69,144,6,0,0,0,0,1,141,33,41,0,0,0,0,1,9,5,0,0,0,0,0,0,0,144,40,0,0,0,0,0,8,144,41,3,1,0,0,1,18,11,11,29,19,0,0,2,9,0,0,0,0,0,0,0,0,144,56,0,0,0,0,0,0,144,63,10,18,6,0,0,0,1,4,50,138,21,0,0,0
4,0,0,0,0,0,0,0,140,9,0,0,0,0,0,15,102,19,31,22,0,0,0,9,5,16,115,28,0,0,0,1,6,0,0,0,0,0,0,0,140,13,1,3,3,0,0,4,86,12,30,140,72,2,0,0,5,29,140,137,26,4,2,2,6,0,0,0,0,0,0,1,140,1,0,1,6,2,1,17,68,2,0,30,127,108,8,7,9,5,5,24,40,98,61,27,5,0,0,0,0,0,0,1,140,0,0,0,0,1,2,30,66,0,0,0,6,104,27,21,1,0,0,1,3,92,75,35
3,0,0,0,0,0,17,75,5,0,0,0,0,0,87,136,33,0,0,0,0,0,85,136,12,1,0,0,0,0,91,136,92,8,0,0,0,0,6,125,77,8,0,0,0,1,23,135,136,16,0,0,0,0,4,82,47,28,1,0,0,0,1,19,109,77,0,0,0,0,0,7,117,57,1,0,1,1,3,33,136,16,0,0,0,0,0,44,28,40,10,0,0,0,0,1,46,36,0,0,0,0,0,0,136,60,0,0,0,0,0,39,90,6,0,0,0,0,0,69,8,8,3,0,0,0,3,7
1,0,0,0,0,0,27,75,5,1,0,0,0,0,116,130,30,0,0,0,0,0,104,130,12,2,1,0,0,0,105,130,81,8,0,0,0,2,19,130,57,24,0,0,2,9,38,97,130,20,0,0,0,0,9,79,40,23,2,0,0,0,1,18,130,99,2,1,1,2,3,11,79,31,4,8,12,10,5,30,130,17,1,0,0,0,0,33,23,34,10,0,0,0,0,0,85,68,0,0,0,0,0,0,130,40,1,1,0,0,0,78,68,3,1,0,0,0,1,80,6,9,10,0,0,0,3,3
43,4,0,0,0,0,0,0,152,114,0,0,0,0,0,6,93,152,25,0,0,0,0,3,0,85,53,2,0,0,0,0,53,1,0,0,0,0,0,5,152,26,1,1,0,0,0,74,96,83,44,38,6,0,2,40,1,107,152,13,0,0,0,1,56,3,0,0,0,0,0,1,152,78,4,4,0,0,0,8,59,41,19,74,13,0,2,17,4,13,28,15,3,9,14,35,29,4,0,0,0,0,0,0,152,87,1,0,0,0,0,0,71,73,12,3,2,0,3,34,8,8,33,7,3,17,17,46
3,0,0,0,0,0,0,0,127,24,16,27,17,10,1,12,27,50,127,103,42,36,19,19,7,57,127,25,16,14,12,17,4,0,0,0,0,0,0,1,127,8,2,4,12,40,22,65,27,9,16,15,29,127,127,83,6,11,21,12,56,127,96,60,5,1,0,0,0,0,0,0,127,73,32,15,0,3,3,9,26,27,127,67,12,19,25,13,3,48,127,36,34,55,17,7,4,1,0,0,0,0,0,0,103,28,9,9,3,3,2,1,13,14,48,36,27,25,10,2,5,26,39,27,25,15,6,4
21,53,36,1,0,6,70,58,160,20,5,0,0,3,29,143,140,10,3,0,0,0,1,76,9,13,17,0,0,0,0,3,61,47,17,4,9,30,19,6,160,42,2,0,0,1,0,24,128,31,8,0,0,0,0,13,11,35,6,0,0,0,0,0,76,4,5,29,33,12,3,38,160,22,0,0,0,0,0,64,92,40,13,1,0,0,0,2,2,49,16,2,0,0,0,0,56,2,1,3,10,6,14,129,154,4,0,0,0,0,0,147,49,16,21,4,0,0,0,7,0,13,24,10,0,0,0,0
8,34,79,126,13,0,0,0,87,126,30,12,0,0,0,0,34,126,4,0,0,0,0,0,27,94,7,0,0,1,0,0,45,11,20,61,67,9,2,15,126,62,6,3,1,1,1,28,95,71,9,0,0,0,0,2,116,61,1,0,0,0,0,9,31,0,2,7,27,15,26,40,126,62,4,0,0,0,2,43,119,85,13,0,0,0,0,9,126,6,0,0,0,0,2,61,6,1,0,0,7,21,26,11,40,37,0,0,1,1,4,36,126,38,1,0,0,0,0,109,120,2,0,0,0,0,2,90
0,1,24,87,62,0,0,0,20,33,106,37,1,0,0,1,65,94,52,0,0,0,3,16,43,112,17,0,0,1,5,7,0,0,2,31,110,80,17,0,52,34,11,20,12,50,34,9,124,32,0,0,0,2,19,50,75,9,0,0,0,2,33,84,0,0,0,0,25,124,86,0,11,1,0,0,1,93,124,34,109,3,0,0,0,3,103,124,67,2,1,0,0,0,7,101,0,0,1,4,12,80,36,0,0,0,10,5,0,22,124,19,1,0,28,22,0,2,94,49,12,3,69,32,0,0,7,23
0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,17,38,11,1,0,1,1,3,79,54,82,14,1,13,20,15,67,21,3,0,0,0,0,0,2,128,33,3,1,2,3,10,122,34,25,24,30,71,30,27,99,25,121,74,32,11,2,0,2,9,0,0,0,0,0,0,1,128,128,55,4,1,1,1,15,18,111,128,122,60,6,2,6,13,32,128,100,16,0,0,0,0,0,0,0,0,0,0,0,0,15,17,1,0,0,0,0,0,40,128,100,1,0,0,0,0,5,128,93,1,0,0,0
8,53,100,32,2,0,0,0,157,71,17,8,0,0,0,6,99,5,0,4,2,1,14,21,0,0,1,25,7,4,11,2,29,53,97,24,25,26,1,2,157,106,26,2,0,0,0,16,138,12,22,50,1,0,0,11,0,0,16,105,2,0,0,0,37,8,6,9,32,157,50,38,157,58,18,2,1,12,22,91,53,39,106,48,0,0,0,1,0,0,44,65,0,0,0,0,4,0,7,37,50,118,22,11,77,28,5,2,7,16,14,35,21,28,27,3,0,0,0,5,5,1,13,5,0,0,1,14
11,11,6,9,54,42,20,31,40,18,4,3,4,10,38,86,3,2,6,13,12,33,88,48,0,0,0,1,89,119,36,17,20,26,9,8,62,69,19,36,119,70,8,3,14,11,21,53,33,4,19,21,3,5,85,78,0,0,11,33,119,113,18,14,13,10,46,29,83,76,18,31,119,34,15,6,25,29,16,55,29,20,79,81,0,0,1,4,0,0,48,119,85,9,0,0,1,3,36,26,5,9,67,28,9,3,48,79,3,3,30,33,2,2,83,119,0,0,1,1,0,0,55,118,3,0,0,0
19,123,111,4,0,0,0,6,15,123,62,0,0,0,0,3,16,123,38,0,0,0,0,0,2,11,45,7,3,0,0,0,115,32,11,4,0,1,5,69,64,100,4,0,5,31,19,46,123,123,2,0,1,3,2,17,25,8,3,11,13,10,5,9,123,15,0,0,1,15,32,92,69,2,0,0,4,63,52,87,123,5,0,0,0,7,21,123,21,1,0,1,9,39,24,42,32,0,0,0,0,10,108,84,34,0,0,0,0,2,25,121,45,9,7,1,0,0,8,91,8,6,29,8,5,6,3,9
15,144,8,0,1,2,6,3,119,144,3,0,0,0,0,0,46,45,17,2,0,0,0,0,8,11,10,1,2,1,0,1,26,33,5,8,59,29,12,3,144,105,2,3,4,1,0,7,143,23,3,1,0,0,0,11,21,3,1,4,2,1,0,11,20,1,0,2,74,85,20,31,144,4,0,1,3,7,12,134,143,1,0,0,0,0,7,73,4,0,0,2,7,18,23,22,2,0,0,0,16,36,77,61,63,0,0,0,0,2,25,144,32,0,0,0,0,1,21,141,0,0,0,0,2,29,37,14
14,30,25,16,55,18,4,11,51,48,17,3,37,18,8,37,47,43,14,1,0,4,25,48,10,0,0,0,0,5,84,71,47,8,2,1,27,75,39,128,21,55,34,15,128,128,13,7,128,106,24,4,6,8,4,32,69,11,24,31,1,1,21,32,52,23,78,20,25,39,14,80,14,3,35,46,128,128,21,21,128,42,13,2,12,35,20,68,29,29,63,41,1,0,0,2,2,10,119,29,4,8,39,10,3,5,59,34,15,5,45,62,18,5,4,10,4,3,46,70,4,4,22,64,3,1,9,11
1,0,1,0,1,11,70,9,1,4,22,26,28,24,17,3,3,16,101,24,5,2,11,6,0,30,112,4,1,10,16,2,0,5,14,41,31,18,69,5,12,11,19,128,128,26,11,1,128,40,34,54,12,8,34,51,23,6,16,5,6,105,110,26,1,23,79,84,36,5,1,0,25,3,5,113,128,84,9,14,128,48,20,13,12,18,11,46,50,26,72,115,13,31,19,9,6,23,50,21,5,4,1,1,15,5,35,54,52,37,2,11,78,21,22,24,18,18,6,35,4,9,58,115,17,16,2,1
1,0,0,0,0,5,59,16,0,1,1,2,2,15,67,3,2,2,1,0,0,7,87,15,0,0,0,0,2,61,63,1,45,25,1,20,27,14,66,28,10,29,41,105,75,39,60,6,116,91,27,9,2,9,87,41,23,2,0,2,28,116,116,15,101,31,16,37,32,20,2,11,29,13,27,100,113,92,10,18,116,41,11,6,4,11,7,61,46,12,19,64,54,10,6,7,29,13,62,71,27,2,0,17,35,17,43,90,36,11,9,22,116,51,68,15,0,0,1,20,7,9,88,116,22,0,0,0
0,2,29,116,1,0,0,0,19,58,51,42,0,0,0,0,23,43,55,37,0,0,0,1,5,21,116,37,0,0,0,0,12,9,18,116,21,0,0,0,116,40,20,27,12,1,0,3,17,14,74,116,109,22,1,1,10,58,116,64,18,11,3,3,40,5,3,73,58,0,0,23,116,6,2,3,11,9,10,78,10,1,1,7,116,116,14,9,13,10,3,4,34,108,14,8,53,1,0,10,39,3,2,63,95,8,10,2,1,7,14,110,3,1,14,14,53,112,18,10,0,0,1,3,59,116,4,1
64,73,4,3,1,1,0,0,117,117,8,1,0,0,7,10,7,23,22,98,39,10,20,4,10,1,2,111,60,6,2,4,41,59,11,12,22,28,16,12,117,117,8,5,6,0,4,26,18,15,16,117,101,1,1,2,29,0,1,75,38,2,3,64,12,3,0,1,7,75,117,59,80,5,0,5,28,20,101,117,9,0,0,27,117,24,23,24,13,0,0,2,16,6,30,117,0,0,0,4,17,28,86,14,0,0,0,3,39,54,37,8,0,0,0,1,26,43,73,55,0,0,0,0,0,2,55,103
19,8,15,8,17,41,27,26,39,19,21,6,12,59,28,24,53,114,46,4,3,12,5,21,27,62,15,37,15,0,0,13,28,22,49,26,54,37,1,3,114,28,25,9,9,58,58,42,38,61,18,18,24,114,95,21,48,68,18,18,12,6,7,22,23,3,1,3,33,114,93,18,114,26,19,32,11,41,60,54,22,8,30,105,31,35,27,55,27,1,1,64,50,4,6,71,10,4,17,17,16,92,56,9,4,3,3,7,17,101,110,16,2,0,1,24,32,22,114,69,2,0,0,114,102,4,10,23
0,1,8,13,14,12,75,12,4,13,69,13,4,3,84,9,9,71,59,1,0,5,105,14,31,66,3,0,0,0,113,31,11,6,15,113,102,19,14,2,113,26,35,43,19,20,35,45,25,48,37,25,10,72,70,23,104,93,7,3,1,3,8,32,15,6,34,60,76,23,3,8,113,43,48,47,22,17,7,26,48,42,110,113,14,16,7,13,113,55,18,5,1,2,5,39,44,16,49,36,17,6,5,15,43,13,20,22,26,35,9,27,36,2,9,24,19,30,26,95,113,18,16,12,6,1,3,75
80,18,3,11,19,21,3,7,7,3,2,32,91,62,2,4,63,9,1,2,7,7,5,59,8,0,0,0,0,13,57,32,46,103,71,59,6,0,0,0,31,19,38,141,28,1,0,3,141,22,6,5,2,0,2,71,33,0,0,0,0,5,65,62,1,111,124,15,0,0,0,0,73,69,83,40,0,0,0,3,141,35,2,1,0,0,0,24,90,0,0,0,0,1,12,29,0,36,76,19,12,5,0,0,125,99,94,8,0,0,0,9,141,39,1,0,0,0,0,68,56,0,2,13,1,0,0,25
0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5,0,0,0,0,0,1,47,18,0,0,0,0,0,0,1,0,11,2,0,0,0,0,0,0,131,14,2,6,3,7,139,139,11,2,3,52,103,103,139,104,0,0,0,9,47,27,20,0,29,3,0,0,0,0,0,3,139,87,40,47,6,3,15,64,31,26,38,139,121,37,80,73,1,0,0,25,113,104,123,24,0,0,0,0,0,0,0,0,6,5,8,4,1,0,0,2,25,11,29,30,8,1,12,43,3,6,28,60,91,37,14,12
1,0,0,0,0,0,0,0,12,1,0,0,0,12,30,18,71,5,0,0,0,31,88,106,23,5,1,2,10,67,142,60,46,6,0,0,0,0,0,4,142,53,9,2,4,52,71,127,101,51,19,17,49,142,99,63,40,53,19,12,43,48,17,7,11,0,0,0,0,0,0,2,142,126,142,7,3,7,2,15,21,99,142,62,54,56,4,3,1,8,6,6,10,6,1,0,0,0,0,0,0,0,0,0,0,4,17,1,0,0,0,0,0,11,27,1,0,0,0,0,0,0,0,0,0,0,0,0
