vector:
12,0,0,0,0,0,0,0,142,4,0,0,15,10,1,5,26,1,0,0,135,89,2,4,64,47,3,0,26,33,7,5,10,0,0,0,0,0,0,0,142,1,0,0,15,13,1,18,40,0,0,0,137,96,5,10,6,7,6,5,60,55,14,3,6,0,0,0,0,0,0,0,142,2,0,0,4,9,2,13,70,0,0,0,73,142,8,13,0,0,0,1,123,86,0,0,3,0,0,0,0,0,0,0,142,1,0,0,0,1,2,22,94,0,0,0,47,113,21,38,0,0,0,0,115,123,0,0
12,17,9,8,115,37,3,6,143,0,0,0,38,23,14,143,88,0,0,16,67,64,47,84,0,0,0,3,16,24,3,0,35,55,15,17,54,10,2,8,143,23,2,13,25,9,3,91,108,8,3,94,108,0,0,18,0,0,0,7,11,0,0,0,57,35,14,48,13,1,6,28,143,124,20,42,5,0,0,6,40,36,20,143,30,0,0,1,0,0,0,2,1,0,0,0,29,10,4,31,57,15,5,5,143,66,15,35,2,1,0,1,8,12,11,68,3,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,6,4,0,0,29,1,0,6,154,63,1,3,156,0,0,2,31,26,18,36,5,0,7,10,14,48,111,29,0,2,5,6,2,0,0,0,41,6,12,91,149,6,0,1,156,5,1,14,33,3,16,75,42,0,0,0,0,6,125,87,0,0,1,4,3,1,0,0,41,1,3,30,100,38,2,13,156,18,0,3,15,10,3,39,98,17,0,0,0,3,15,32,2,0,0,0,0,0,0,2,21,2,0,0,33,48,4,10,156,78,0,0,14,13,2,6,77,92,2,1,0,0,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,19,0,0,0,10,116,18,13,148,5,0,0,1,20,31,124,42,2,0,0,7,59,103,50,0,0,0,0,1,2,2,0,17,10,22,15,61,148,19,11,148,92,0,1,16,54,18,62,148,56,2,12,84,37,23,19,0,0,0,2,10,2,1,0,6,54,82,24,20,17,1,1,148,146,17,10,14,16,3,3,85,148,36,64,35,0,0,0,0,0,2,24,8,0,0,0
12,1,0,0,37,26,4,2,157,16,0,0,14,7,1,19,143,3,0,2,2,0,0,8,0,0,0,16,49,0,0,0,15,4,2,3,42,16,2,4,157,23,0,0,15,8,2,50,139,21,3,11,3,0,0,12,0,0,0,40,78,0,0,0,10,11,3,6,31,1,0,1,157,157,7,2,15,1,0,5,75,157,16,10,1,0,0,0,2,7,4,67,92,0,0,0,1,13,8,11,12,0,0,0,53,50,4,3,10,1,2,34,157,120,4,5,1,0,0,18,13,15,5,68,84,0,0,0
0,0,0,0,63,43,1,0,117,2,0,0,21,25,1,15,197,7,0,0,0,0,5,84,46,0,0,0,0,0,31,53,0,0,0,3,95,20,2,2,118,14,0,0,31,42,3,6,197,34,0,0,1,1,0,21,77,0,0,0,0,0,0,23,0,0,0,1,63,33,11,7,94,2,0,0,38,48,8,16,197,8,0,0,2,3,1,26,78,0,0,0,0,0,0,13,0,0,0,0,33,30,10,1,60,3,0,0,45,33,5,4,197,19,0,0,4,2,0,10,66,1,0,1,2,0,0,5
8,1,2,27,67,14,0,1,127,1,1,8,28,11,21,70,16,0,1,2,3,21,136,88,4,1,1,0,0,1,113,136,21,1,2,44,46,8,1,4,136,5,1,11,15,3,4,69,95,3,0,0,0,0,44,109,20,1,2,2,0,0,17,75,15,1,0,1,17,33,5,6,136,62,0,0,6,12,2,19,130,83,10,5,0,0,0,17,15,19,61,30,0,0,0,8,3,1,0,0,13,21,5,5,133,65,0,0,11,16,1,1,71,106,31,33,3,0,0,0,0,15,105,107,19,1,0,0
2,26,74,15,52,120,30,4,65,102,58,5,3,23,42,41,120,34,14,10,16,3,2,61,120,9,11,31,8,3,2,99,13,48,111,34,25,104,35,6,25,18,15,44,52,40,60,31,120,52,29,17,7,1,1,13,86,38,72,27,0,0,0,5,26,27,18,6,11,108,113,51,25,9,2,17,112,67,25,24,120,41,25,5,17,8,1,10,9,13,34,3,0,0,0,0,0,0,3,20,49,55,62,5,7,4,1,54,120,24,11,2,24,25,6,7,15,1,0,0,0,2,2,0,0,0,0,0
0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,160,16,0,0,0,1,7,28,43,2,0,0,1,111,87,32,0,0,0,0,2,12,0,0,88,4,0,0,40,126,3,12,169,34,2,0,3,12,2,48,105,25,27,39,2,17,5,10,0,0,0,0,4,11,0,0,49,2,0,0,115,145,5,11,169,148,32,0,19,28,5,17,37,82,126,36,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,10,3,0,0,63,97,6,0,5,3,1,7,57,83,33,0,0,0,0,11
0,0,0,0,1,35,23,0,10,0,0,0,4,46,7,13,33,0,0,0,0,6,19,67,0,0,0,0,0,24,25,8,1,11,48,27,27,97,46,0,71,4,3,2,82,145,17,33,145,16,0,0,15,24,34,145,22,2,0,1,63,62,40,19,18,48,68,32,20,22,11,4,52,28,14,7,87,62,4,7,145,67,1,6,29,13,3,10,42,15,1,25,113,1,0,0,20,42,136,42,4,11,18,15,44,67,28,22,19,4,1,12,139,145,11,21,12,1,0,1,21,43,11,62,43,0,0,0
7,0,0,2,137,69,3,7,137,0,0,0,17,7,1,115,137,2,0,0,0,0,0,87,32,5,6,6,0,0,0,7,17,0,0,5,137,62,2,10,137,15,2,0,25,19,2,94,137,52,67,4,0,0,0,25,11,35,72,32,7,0,0,1,8,1,0,1,77,33,0,1,137,88,7,2,35,26,1,6,55,68,93,25,3,3,23,14,7,96,66,5,3,4,20,8,0,0,0,0,10,10,0,0,70,45,0,0,14,43,7,2,76,79,17,2,1,3,19,16,14,17,41,16,4,9,21,10
1,5,20,109,121,9,0,0,8,5,9,90,113,24,12,35,121,45,5,3,0,0,9,88,121,69,4,0,0,0,0,16,0,3,53,51,109,17,0,0,22,24,2,9,121,63,8,19,121,49,1,0,2,3,5,61,121,66,1,0,0,0,0,14,0,0,21,22,21,17,9,0,8,3,1,6,48,75,54,18,121,11,0,0,1,9,31,98,121,15,0,0,0,0,0,54,1,2,1,0,1,14,39,5,2,2,0,0,0,9,98,25,36,1,0,0,0,1,50,99,70,1,0,0,0,0,1,59
0,1,35,124,63,0,0,0,8,8,124,73,1,0,1,13,3,3,78,50,0,0,14,65,2,0,10,16,0,0,53,124,13,1,6,124,124,8,1,4,124,9,17,20,6,1,7,101,38,2,2,0,0,0,42,124,39,5,7,2,0,0,17,124,10,0,0,13,89,124,31,7,124,28,0,0,2,24,45,46,124,49,3,2,0,0,7,59,20,13,35,41,2,0,1,16,0,7,27,5,8,58,29,0,20,8,15,0,0,22,92,24,47,37,25,4,0,0,11,16,2,9,27,63,11,0,0,0
6,65,35,3,8,8,0,0,49,66,13,2,2,11,10,6,11,14,39,17,0,22,75,44,9,19,124,16,0,0,24,78,18,15,3,1,30,93,7,4,124,47,4,8,9,5,4,11,15,12,68,124,82,4,1,1,0,6,124,103,14,2,12,11,4,0,0,0,62,124,13,9,80,1,0,2,18,23,11,39,13,1,1,33,124,124,50,9,3,2,10,17,21,34,124,124,10,0,0,0,47,124,23,6,39,17,1,1,36,62,6,8,29,22,0,0,3,57,52,8,6,6,17,7,12,35,54,43
7,37,48,14,7,14,3,3,3,19,32,6,30,50,4,0,17,121,33,6,25,10,1,0,12,121,61,7,21,3,0,0,15,41,118,121,9,2,3,4,93,121,65,8,23,4,0,6,11,24,14,20,96,13,0,1,13,121,27,6,8,1,0,0,28,9,28,69,1,0,93,106,121,23,4,1,6,8,34,121,14,2,2,3,87,94,8,12,8,51,8,2,18,45,18,2,0,0,0,17,7,10,121,94,2,3,37,70,8,14,63,75,2,16,38,16,25,46,11,4,5,3,1,0,3,51,68,6
0,0,18,74,4,0,57,51,3,3,23,29,0,0,128,124,6,3,6,7,0,21,128,64,0,0,0,1,0,74,128,2,15,0,0,5,8,12,93,124,26,35,18,14,44,27,53,59,128,54,6,1,2,8,74,48,10,0,0,0,0,17,128,23,87,30,3,10,27,12,7,35,29,6,2,17,113,38,10,61,128,17,2,0,3,3,7,117,40,16,1,0,0,5,28,12,47,33,8,18,8,17,46,15,29,4,6,21,19,2,17,93,42,17,37,11,0,0,0,63,21,76,22,3,0,0,1,1
3,10,16,4,0,0,127,62,13,14,3,0,0,11,127,43,1,0,0,0,0,104,127,3,0,0,0,0,0,127,127,0,17,46,61,28,42,25,3,3,127,101,18,1,2,13,17,20,27,1,0,0,0,83,91,13,0,0,0,0,0,26,127,13,24,5,2,25,93,31,12,37,127,18,1,0,4,5,10,99,80,7,0,0,0,27,54,17,0,0,0,0,0,22,57,5,11,0,0,15,16,2,16,127,61,4,2,0,0,0,16,127,42,30,4,0,0,2,2,9,4,5,0,0,2,16,6,1
4,1,0,36,127,31,2,5,35,3,0,7,30,17,4,29,3,0,2,24,72,103,47,8,1,12,14,10,8,41,127,9,10,10,3,84,127,0,0,0,126,28,2,11,16,9,2,9,21,8,9,11,55,62,27,10,22,72,23,5,6,15,97,19,21,16,13,127,127,0,0,0,127,47,3,7,8,3,1,6,43,10,3,3,30,77,62,12,20,27,8,2,5,31,116,59,7,21,18,80,15,0,0,0,67,127,10,2,0,0,0,1,24,126,49,0,0,3,22,8,4,43,57,0,0,2,44,19
1,6,104,16,0,1,38,25,8,94,58,4,4,11,42,7,42,133,4,1,1,4,51,21,16,47,1,0,0,0,63,31,9,6,20,26,8,6,64,83,16,29,28,133,72,25,45,7,133,133,23,26,5,1,1,9,69,72,6,0,0,1,2,10,6,10,75,93,12,1,0,4,45,6,19,133,104,13,9,23,133,36,4,8,6,2,3,46,81,50,2,0,0,2,2,3,1,60,60,22,5,3,5,1,20,34,16,8,13,14,32,44,133,29,4,0,0,1,7,88,44,33,6,0,0,0,0,7
3,3,12,20,16,19,79,7,26,3,3,7,1,4,109,79,3,0,2,5,24,20,123,52,29,24,10,9,15,4,93,25,22,12,6,16,112,109,9,2,123,28,6,9,9,10,8,70,18,3,4,55,120,22,17,36,86,16,5,14,58,7,16,86,9,1,0,0,48,123,31,7,110,23,16,20,6,80,76,31,11,8,16,76,28,6,41,89,26,5,5,3,7,2,32,123,0,0,0,17,14,95,53,0,1,2,14,58,22,91,92,3,11,14,17,12,3,11,45,49,9,20,44,4,1,4,4,29
0,125,125,5,0,0,0,0,4,125,111,9,12,17,0,0,2,19,24,16,37,92,25,0,0,0,0,3,16,59,62,15,42,125,94,5,13,7,0,5,125,125,44,0,0,0,0,16,55,53,28,19,11,3,0,1,0,0,7,80,20,10,3,1,76,6,0,0,22,65,25,73,125,20,2,0,0,0,1,91,37,28,38,21,5,3,5,8,0,0,9,94,50,3,0,0,15,0,0,0,17,92,58,62,59,2,0,0,0,1,35,125,6,2,1,1,20,25,34,36,0,0,0,6,106,20,1,0
41,0,0,0,0,0,38,132,99,0,0,0,15,7,9,104,103,23,0,1,32,12,5,5,90,20,0,0,3,10,1,2,38,25,3,0,0,1,16,86,115,15,1,3,16,9,2,31,79,36,4,19,57,23,2,4,122,73,2,1,4,4,1,1,31,24,7,0,0,17,30,28,106,17,5,35,20,0,2,31,33,45,18,95,76,1,0,0,59,132,55,3,1,0,0,0,12,109,39,0,0,2,5,5,15,48,20,91,28,0,0,5,3,22,132,132,47,0,0,0,3,42,132,38,0,0,0,0
83,9,0,0,0,1,122,122,122,2,0,0,2,10,26,103,6,0,5,11,31,44,46,11,0,3,29,11,14,66,39,2,11,0,0,0,4,74,122,69,122,5,0,0,10,31,18,47,17,2,2,9,100,67,6,6,0,2,17,24,32,33,18,0,2,5,1,0,13,122,46,2,58,32,3,1,28,108,11,9,16,29,5,6,77,40,1,0,0,0,0,91,122,20,2,0,8,18,3,1,17,36,0,1,4,11,1,0,73,122,0,0,18,32,10,20,49,30,0,0,0,1,3,122,122,10,0,0
2,3,26,47,15,31,29,4,70,78,40,12,1,1,4,13,75,107,8,0,0,2,14,27,3,95,22,0,0,3,10,2,24,29,110,135,14,2,0,3,135,72,49,11,0,0,0,103,135,23,1,0,0,7,25,107,4,23,5,0,1,53,30,5,44,16,12,36,32,9,24,71,135,52,1,0,0,0,6,98,121,99,11,0,0,0,0,16,8,50,7,1,3,21,2,0,77,21,0,1,27,14,8,34,135,31,0,0,0,0,1,55,97,48,1,0,0,0,0,6,27,31,4,0,0,0,0,1
130,107,21,1,2,7,4,16,44,79,104,12,3,13,13,8,28,31,14,1,0,1,4,20,1,0,0,0,0,0,0,2,122,130,10,0,1,0,0,3,130,128,45,2,0,0,0,54,76,30,96,15,0,0,0,82,1,11,33,11,0,0,0,3,45,14,0,0,0,0,0,3,130,130,77,13,0,0,2,8,22,98,130,38,1,2,5,5,41,117,55,9,2,0,0,2,0,1,0,0,0,0,0,0,5,18,11,2,0,4,34,15,24,19,24,5,4,65,103,23,89,28,3,3,5,8,7,16
0,0,0,0,0,0,1,1,0,0,0,0,0,4,42,10,4,0,0,0,0,5,129,104,12,0,5,9,4,30,129,93,12,2,1,12,49,14,5,16,83,9,0,1,3,12,129,129,36,1,0,0,0,66,129,121,102,8,3,12,9,10,70,101,26,3,6,71,84,25,36,27,129,22,1,2,3,6,24,118,87,8,0,0,1,104,72,33,19,1,1,4,5,21,28,37,3,6,6,3,3,20,87,29,48,8,1,0,0,2,35,109,29,9,0,0,0,5,2,8,0,0,0,0,0,2,1,0
2,1,10,105,20,15,10,9,36,12,10,24,5,1,14,89,34,39,6,1,0,1,53,122,6,3,0,0,9,72,63,21,24,44,31,37,19,13,25,20,44,45,31,33,53,34,20,37,122,122,30,11,7,7,3,26,52,11,1,1,1,20,33,37,122,49,19,17,58,76,8,33,122,20,2,7,38,122,54,54,122,40,1,3,12,77,37,52,75,42,8,6,4,2,7,25,65,2,0,1,39,111,40,56,90,11,13,24,16,28,22,52,47,6,1,10,16,26,16,108,37,11,3,0,0,1,4,44
16,0,0,0,0,0,0,4,175,0,0,0,0,0,1,91,51,0,0,0,1,8,46,86,0,0,1,12,18,15,22,9,20,0,0,0,0,0,0,1,175,2,0,0,0,0,1,53,112,1,0,0,14,24,28,55,0,0,0,9,118,36,4,0,13,1,0,0,0,0,0,0,175,26,0,0,0,0,0,5,166,8,0,0,26,19,3,11,0,0,0,0,111,66,0,0,5,0,0,0,0,0,0,0,175,20,0,0,0,0,0,1,167,7,0,0,3,18,5,10,0,0,0,0,17,80,2,0
1,8,20,17,5,16,28,2,10,13,5,1,5,5,56,40,12,11,28,37,23,4,11,22,40,81,45,12,1,0,0,2,15,54,67,55,47,15,1,1,128,108,17,1,13,16,5,12,19,4,7,35,112,110,8,8,128,28,11,12,12,25,8,14,39,11,3,5,106,122,4,11,128,25,1,0,5,16,6,64,53,1,0,1,19,128,41,31,93,9,0,1,10,113,37,24,14,0,0,0,92,118,15,25,128,8,4,1,6,17,10,98,39,10,20,45,17,27,6,13,8,1,1,22,30,34,12,36
117,15,26,117,8,0,0,27,117,21,28,6,0,0,4,68,6,33,27,2,0,5,28,9,2,3,0,6,78,20,15,0,117,10,4,33,12,2,1,46,117,34,62,102,16,1,0,18,102,117,49,22,3,0,0,7,22,19,2,52,106,1,0,0,117,9,2,4,4,17,41,96,47,13,8,41,27,17,45,49,117,22,11,17,6,2,15,75,23,6,8,101,84,0,0,1,6,16,24,2,0,4,26,39,4,10,87,9,0,2,23,22,10,11,117,47,2,0,6,14,1,2,27,117,17,0,0,0
1,2,6,137,48,10,9,1,129,34,46,98,10,0,0,23,94,19,15,1,0,0,11,54,1,8,8,0,1,5,38,5,16,4,5,137,110,0,0,1,137,19,9,51,10,0,0,26,103,40,76,72,8,0,0,11,37,95,40,8,2,1,1,0,26,1,1,47,132,60,16,12,137,27,6,14,8,7,13,50,58,25,18,73,41,10,19,26,127,40,8,11,6,1,5,33,3,14,8,1,13,64,51,14,38,9,9,1,1,8,47,95,11,5,35,5,3,6,36,41,22,8,52,25,2,0,7,25
34,64,37,12,11,24,6,70,119,123,13,1,1,3,13,47,25,45,9,0,0,0,23,41,4,10,3,0,0,1,20,18,31,15,4,4,41,123,24,21,123,83,5,3,11,27,6,38,63,72,89,47,2,0,0,2,6,119,104,7,1,1,2,2,32,88,24,21,66,29,8,24,123,17,11,15,28,9,6,55,29,14,34,77,13,3,24,20,26,55,42,10,2,2,54,75,14,26,7,3,7,10,123,105,14,12,17,37,76,19,38,70,36,116,31,19,10,1,14,24,50,42,3,0,0,0,22,52
0,0,0,143,51,3,0,0,40,5,5,143,44,1,0,2,143,10,4,13,1,0,0,38,46,8,13,9,0,0,0,13,0,0,0,136,143,0,0,0,67,8,0,53,58,4,0,2,143,35,1,3,2,0,0,10,44,8,8,53,31,0,0,0,0,0,0,78,143,13,0,0,80,4,0,37,34,2,0,11,143,48,6,4,1,0,0,29,24,16,11,60,59,1,0,1,0,0,0,5,76,87,6,0,45,5,0,4,13,51,30,19,143,46,3,1,0,0,5,38,12,13,6,14,19,7,11,7
4,99,47,3,8,5,4,0,13,34,15,9,30,22,2,2,6,15,97,83,27,17,3,2,26,33,120,48,7,3,7,32,32,51,16,13,12,69,24,4,123,49,2,2,8,60,24,15,9,0,5,24,40,123,115,17,28,4,7,9,7,21,106,123,56,27,95,59,11,13,2,47,123,22,4,1,1,8,8,82,65,6,0,0,0,92,94,18,11,1,0,0,0,43,80,46,58,4,7,8,1,1,8,123,73,6,0,0,1,1,6,123,63,27,0,0,0,9,5,5,5,2,0,2,7,31,15,1
2,78,126,19,6,1,0,0,62,96,56,7,0,0,0,1,68,9,4,22,0,0,0,6,2,0,2,68,8,0,1,3,33,69,46,12,25,105,46,25,126,111,17,6,0,1,9,41,69,21,76,106,0,0,0,1,2,22,93,47,1,0,0,2,10,0,5,13,32,96,38,25,104,20,22,74,6,5,13,56,14,12,114,126,13,11,4,5,0,38,126,47,18,25,4,1,5,1,10,13,13,4,11,34,12,3,3,61,94,5,7,12,74,7,7,39,25,35,17,32,5,6,14,9,27,126,39,7
2,3,28,92,35,3,0,3,85,5,6,29,8,1,1,43,94,4,0,0,12,35,8,60,1,0,0,0,76,129,2,2,22,29,39,77,23,1,1,11,116,41,1,2,1,0,1,38,129,21,0,0,10,18,3,20,7,0,0,0,102,106,1,2,15,16,13,8,0,1,129,97,38,13,0,0,0,9,129,129,116,2,0,0,6,14,46,81,10,0,0,0,38,61,39,11,0,0,5,5,1,6,129,37,0,0,1,3,10,54,129,38,5,0,0,0,2,36,65,40,3,1,1,2,2,10,47,21
0,0,10,12,12,49,20,0,0,0,58,39,57,57,4,0,2,14,133,16,15,6,13,8,1,25,90,2,0,1,26,5,0,0,40,112,9,12,5,0,8,10,28,141,71,20,1,1,137,44,29,39,12,4,25,36,38,5,4,0,0,16,119,33,0,0,42,141,5,0,0,0,47,10,23,141,37,0,0,4,141,29,5,11,3,0,0,17,107,17,2,2,1,4,10,7,0,0,8,134,32,19,10,0,55,8,17,51,5,7,24,36,141,17,1,1,0,0,1,59,57,20,19,51,2,0,0,7
0,0,1,26,113,76,1,1,65,7,10,23,28,35,6,24,140,5,1,0,0,0,0,49,61,0,0,0,0,0,9,64,2,0,0,0,44,140,14,2,52,9,0,0,28,140,15,14,140,29,1,0,1,9,4,41,95,9,17,6,0,0,0,42,2,1,3,6,8,119,12,3,9,1,1,18,50,140,25,12,140,57,15,6,8,33,25,47,44,55,71,8,0,0,1,27,0,2,43,67,5,6,1,0,0,0,15,112,30,21,14,17,8,12,4,17,9,5,27,118,13,9,4,0,0,0,6,124
72,22,27,50,34,20,4,8,151,25,5,0,0,0,0,50,57,7,1,0,0,0,29,93,1,2,2,1,0,1,65,17,79,2,0,1,21,151,27,19,151,30,3,0,0,9,7,54,95,29,50,4,0,0,5,50,4,14,33,8,0,1,12,4,13,0,1,25,47,151,24,11,151,84,9,2,12,34,21,59,68,76,52,2,0,0,1,75,17,12,11,8,9,4,3,25,0,0,9,78,30,9,17,35,20,4,0,5,10,4,21,151,24,3,2,1,0,0,1,137,2,1,2,1,6,9,6,13
